id,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1.18E+18,9/23/2019,17:22:34,India Standard Time,4024222880,jdumde,🇮🇳 𝑴𝒐𝒅𝒊 𝑯𝒂𝒊 𝑻𝒐 𝑴𝒖𝒎𝒌𝒊𝒏 𝑯𝒂𝒊🔸JD➧,,#SaalEkAyushmanAnek Ayushman Bharat is helping the underprivileged avail free treatment with 91% e-cards linked to Aadhar.  @narendramodi @Dev_Fadnavis @ChDadaPatil @PMOIndia @BJPLive @BJP4India @BJP4Maharashtra #JoinBJP #BJPForUnitedIndia #BJP  pic.twitter.com/R8MYcumRTs,"['narendramodi', 'dev_fadnavis', 'chdadapatil', 'pmoindia', 'bjplive', 'bjp4india', 'bjp4maharashtra']",[],['https://pbs.twimg.com/media/EFJaksvWkAAkpxi.jpg'],0,0,0,"['#saalekayushmananek', '#joinbjp', '#bjpforunitedindia', '#bjp']",[],https://twitter.com/JDumde/status/1176102051085987840,FALSE,,0,,,,,,,"[{'user_id': '4024222880', 'username': 'JDumde'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '137780376', 'username': 'Dev_Fadnavis'}, {'user_id': '2760043614', 'username': 'ChDadaPatil'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '486711396', 'username': 'BJPLive'}, {'user_id': '207809313', 'username': 'BJP4India'}, {'user_id': '532895350', 'username': 'BJP4Maharashtra'}]",
1.18E+18,9/23/2019,17:22:21,India Standard Time,4024222880,jdumde,🇮🇳 𝑴𝒐𝒅𝒊 𝑯𝒂𝒊 𝑻𝒐 𝑴𝒖𝒎𝒌𝒊𝒏 𝑯𝒂𝒊🔸JD➧,,#SaalEkAyushmanAnek Ayushman Bharat is helping the underprivileged avail free treatment with 91% e-cards linked to Aadhaar.   @narendramodi @Dev_Fadnavis @ChDadaPatil @PMOIndia @BJPLive @BJP4India @BJP4Maharashtra #JoinBJP #BJPForUnitedIndia #BJP  pic.twitter.com/a4SvKHQshF,"['narendramodi', 'dev_fadnavis', 'chdadapatil', 'pmoindia', 'bjplive', 'bjp4india', 'bjp4maharashtra']",[],['https://pbs.twimg.com/media/EFJahkcXkAApsNp.jpg'],0,0,1,"['#saalekayushmananek', '#joinbjp', '#bjpforunitedindia', '#bjp']",[],https://twitter.com/JDumde/status/1176101997222748161,FALSE,,0,,,,,,,"[{'user_id': '4024222880', 'username': 'JDumde'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '137780376', 'username': 'Dev_Fadnavis'}, {'user_id': '2760043614', 'username': 'ChDadaPatil'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '486711396', 'username': 'BJPLive'}, {'user_id': '207809313', 'username': 'BJP4India'}, {'user_id': '532895350', 'username': 'BJP4Maharashtra'}]",
1.18E+18,9/23/2019,17:18:53,India Standard Time,4024222880,jdumde,🇮🇳 𝑴𝒐𝒅𝒊 𝑯𝒂𝒊 𝑻𝒐 𝑴𝒖𝒎𝒌𝒊𝒏 𝑯𝒂𝒊🔸JD➧,,"#SaalEkAyushmanAnek Ayushman Bharat - Reaching Every Household, Securing Million Lives  @narendramodi @Dev_Fadnavis @ChDadaPatil @PMOIndia @BJPLive @BJP4India @BJP4Maharashtra #JoinBJP #BJPForUnitedIndia #BJP  pic.twitter.com/MImvv8BuMd","['narendramodi', 'dev_fadnavis', 'chdadapatil', 'pmoindia', 'bjplive', 'bjp4india', 'bjp4maharashtra']",[],['https://pbs.twimg.com/media/EFJZuZSXUAoCOgO.jpg'],0,0,0,"['#saalekayushmananek', '#joinbjp', '#bjpforunitedindia', '#bjp']",[],https://twitter.com/JDumde/status/1176101122421006337,FALSE,,0,,,,,,,"[{'user_id': '4024222880', 'username': 'JDumde'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '137780376', 'username': 'Dev_Fadnavis'}, {'user_id': '2760043614', 'username': 'ChDadaPatil'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '486711396', 'username': 'BJPLive'}, {'user_id': '207809313', 'username': 'BJP4India'}, {'user_id': '532895350', 'username': 'BJP4Maharashtra'}]",
1.18E+18,9/23/2019,17:17:22,India Standard Time,4024222880,jdumde,🇮🇳 𝑴𝒐𝒅𝒊 𝑯𝒂𝒊 𝑻𝒐 𝑴𝒖𝒎𝒌𝒊𝒏 𝑯𝒂𝒊🔸JD➧,,#HowdyModi Masterminds of Both 9/11 And 26/11 were Found in Same Country  https://www.youtube.com/watch?v=d5RtOI-qKRM … @narendramodi @Dev_Fadnavis @ChDadaPatil @PMOIndia @BJPLive @BJP4India @BJP4Maharashtra #JoinBJP #BJPForUnitedIndia #BJP,"['narendramodi', 'dev_fadnavis', 'chdadapatil', 'pmoindia', 'bjplive', 'bjp4india', 'bjp4maharashtra']",['https://www.youtube.com/watch?v=d5RtOI-qKRM'],[],0,0,0,"['#howdymodi', '#joinbjp', '#bjpforunitedindia', '#bjp']",[],https://twitter.com/JDumde/status/1176100740697415680,FALSE,,0,,,,,,,"[{'user_id': '4024222880', 'username': 'JDumde'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '137780376', 'username': 'Dev_Fadnavis'}, {'user_id': '2760043614', 'username': 'ChDadaPatil'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '486711396', 'username': 'BJPLive'}, {'user_id': '207809313', 'username': 'BJP4India'}, {'user_id': '532895350', 'username': 'BJP4Maharashtra'}]",
1.18E+18,9/23/2019,17:13:20,India Standard Time,4024222880,jdumde,🇮🇳 𝑴𝒐𝒅𝒊 𝑯𝒂𝒊 𝑻𝒐 𝑴𝒖𝒎𝒌𝒊𝒏 𝑯𝒂𝒊🔸JD➧,,"#HowdyModi The grandest and momentous of all events, Howdy Modi sees keenness among prominent lawmakers and entrepreneurs gathered to witness the shared dreams and bright futures of both nations @narendramodi @Dev_Fadnavis @ChDadaPatil @BJP4India #BJP @BJP4Maharashtra #JoinBJP pic.twitter.com/cKRrkT9YQ9","['narendramodi', 'dev_fadnavis', 'chdadapatil', 'bjp4india', 'bjp4maharashtra']",[],['https://pbs.twimg.com/media/EFJYc0VW4AEc7at.jpg'],0,0,1,"['#howdymodi', '#bjp', '#joinbjp']",[],https://twitter.com/JDumde/status/1176099727286386688,FALSE,,0,,,,,,,"[{'user_id': '4024222880', 'username': 'JDumde'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '137780376', 'username': 'Dev_Fadnavis'}, {'user_id': '2760043614', 'username': 'ChDadaPatil'}, {'user_id': '207809313', 'username': 'BJP4India'}, {'user_id': '532895350', 'username': 'BJP4Maharashtra'}]",
1.18E+18,9/23/2019,17:10:12,India Standard Time,2489675208,khan_hits,Sajid ساجد,,"Your medivial history counter is as weak as your ideology  Hindu fanatics & exteremist under #Modi rule are operating with impunity..  Hindu Mob riots, hindu  Lynchings are branded as Hindutva bravery , #BJP #RSS #VHP..","['narendrapjoshi', 'newsanalysisind', 'pmoindia', 'harishk04131926', 'narendramodi', 'sanjeevarora64', 'mallikarjun456', 'sureshm46', 'hindustanse', 'greatairi', 'samar97189157', '1saurya', 'harvansh_batra', 'agarwalgyan', 'aakuraj', 'sagenaradamuni', 'bharat_manthan', 'communalcongres', 'birbalpandit7', 'subodh1945', 'ravibhadoria', 'amitshah', 'bjp4india', 'bjplive']",[],[],0,0,0,"['#modi', '#bjp', '#rss', '#vhp']",[],https://twitter.com/Khan_hits/status/1176098937524162560,FALSE,,0,,,,,,,"[{'user_id': '2489675208', 'username': 'Khan_hits'}, {'user_id': '389491470', 'username': 'narendrapjoshi'}, {'user_id': '1446492452', 'username': 'newsanalysisind'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '2534074718', 'username': 'HarishK04131926'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '251375413', 'username': 'Sanjeevarora64'}, {'user_id': '1581046483', 'username': 'mallikarjun456'}, {'user_id': '963921739', 'username': 'SureshM46'}, {'user_id': '354993695', 'username': 'hindustanse'}, {'user_id': '35233692', 'username': 'greatairi'}, {'user_id': '3233508440', 'username': 'samar97189157'}, {'user_id': '3034799034', 'username': '1saurya'}, {'user_id': '2486306867', 'username': 'Harvansh_Batra'}, {'user_id': '1590074179', 'username': 'AgarwalGyan'}, {'user_id': '136690126', 'username': 'aakuraj'}, {'user_id': '3137574705', 'username': 'sagenaradamuni'}, {'user_id': '1064177289942847498', 'username': 'bharat_manthan'}, {'user_id': '228296784', 'username': 'CommunalCongres'}, {'user_id': '2235015968', 'username': 'birbalpandit7'}, {'user_id': '149090469', 'username': 'subodh1945'}, {'user_id': '134455655', 'username': 'ravibhadoria'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '207809313', 'username': 'BJP4India'}, {'user_id': '486711396', 'username': 'BJPLive'}]",
1.18E+18,9/23/2019,15:40:04,India Standard Time,1.17E+18,dv99999,Desi vichar,,Only bad products and shoddy services need 24/7 advertisements and propaganda  Your disastrous governance has only created poverty and record unemployment  #India shining propaganda of 2004 could not save #BJP 🐒 @BJP4India from a humiliating defeat,"['narendramodi', 'bjp4india']",[],[],0,0,0,"['#india', '#bjp']",[],https://twitter.com/DV99999/status/1176076256984670208,FALSE,,0,,,,,,,"[{'user_id': '1173591245311995904', 'username': 'DV99999'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '207809313', 'username': 'BJP4India'}]",
1.18E+18,9/23/2019,15:18:25,India Standard Time,2909494430,naveenbjym1,Naveen BJP,,PM @narendramodi is meeting world leaders & addressing massive crowds in #HowdyModi event in USA.  At the same time @INCIndia leaders #SoniaGandhi and #MouniBaba are busy meeting corruption accused in Tihar Jail.😂😂🙉🙉🙉 @BJP4Delhi @rameshbidhuri @BJP4India @Vikrambidhuri #BJP  pic.twitter.com/MGrbBawaqX,"['narendramodi', 'incindia', 'bjp4delhi', 'rameshbidhuri', 'bjp4india', 'vikrambidhuri']",[],"['https://pbs.twimg.com/media/EFI-JDWUwAA1T4x.jpg', 'https://pbs.twimg.com/media/EFI-JvEU8AAWkiq.jpg', 'https://pbs.twimg.com/media/EFI-KpcUcAAXECo.jpg']",0,0,2,"['#howdymodi', '#soniagandhi', '#mounibaba', '#bjp']",[],https://twitter.com/naveenbjym1/status/1176070808159916034,FALSE,,0,,,,,,,"[{'user_id': '2909494430', 'username': 'naveenbjym1'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '337065278', 'username': 'BJP4Delhi'}, {'user_id': '1124361566', 'username': 'rameshbidhuri'}, {'user_id': '207809313', 'username': 'BJP4India'}, {'user_id': '821384095611621377', 'username': 'Vikrambidhuri'}]",
1.18E+18,9/23/2019,14:14:09,India Standard Time,160914823,bjpkrishnasagar,Krishna Saagar Rao,,Represented #BJP on #HowdyModi on @tv5newsnow :  @BJP4India @BJP4Telangana @narendramodi @PMOIndia @AmitShah @JPNadda @blsanthosh @DrJitendraSingh @KrishnaDas @rammadhavbjp @rajnathsingh @satyakumar_y @kishanreddybjp @PMuralidharRao @drlaxmanbjp @RaoMlc https://youtu.be/8LLnc0kChd8 ,"['tv5newsnow', 'bjp4india', 'bjp4telangana', 'narendramodi', 'pmoindia', 'amitshah', 'jpnadda', 'blsanthosh', 'drjitendrasingh', 'krishnadas', 'rammadhavbjp', 'rajnathsingh', 'satyakumar_y', 'kishanreddybjp', 'pmuralidharrao', 'drlaxmanbjp', 'raomlc']",['https://youtu.be/8LLnc0kChd8'],[],0,1,3,"['#bjp', '#howdymodi']",[],https://twitter.com/BJPKrishnasagar/status/1176054632323239936,FALSE,,0,,,,,,,"[{'user_id': '160914823', 'username': 'BJPKrishnasagar'}, {'user_id': '850665451', 'username': 'tv5newsnow'}, {'user_id': '207809313', 'username': 'BJP4India'}, {'user_id': '758217523506667520', 'username': 'BJP4Telangana'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '2990611686', 'username': 'JPNadda'}, {'user_id': '1065563383', 'username': 'blsanthosh'}, {'user_id': '146360682', 'username': 'DrJitendraSingh'}, {'user_id': '43044110', 'username': 'KrishnaDas'}, {'user_id': '751400048', 'username': 'rammadhavbjp'}, {'user_id': '1346439824', 'username': 'rajnathsingh'}, {'user_id': '4264422434', 'username': 'satyakumar_y'}, {'user_id': '160509668', 'username': 'kishanreddybjp'}, {'user_id': '19438384', 'username': 'PMuralidharRao'}, {'user_id': '1565619564', 'username': 'drlaxmanbjp'}, {'user_id': '735790469947359235', 'username': 'RaoMlc'}]",
1.18E+18,9/23/2019,12:54:01,India Standard Time,8.38E+17,nandhunandamuri,NANDHU TARAK THALAPATHY,,lets settle this #BJP @narendramodi @AmitShah @BJP4India,"['narendramodi', 'amitshah', 'bjp4india']",[],[],0,0,0,['#bjp'],[],https://twitter.com/nandhunandamuri/status/1176034466420019200,FALSE,,0,,,,,,,"[{'user_id': '838087438711021568', 'username': 'nandhunandamuri'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '207809313', 'username': 'BJP4India'}]",
